,county_state,county,state,state_long,total_zipcode_score,id
2331,"Putnam County, GA",Putnam County,GA,Georgia,0.536803208329715,13237
2332,"Putnam County, IL",Putnam County,IL,Illinois,0.503354819949979,17155
2333,"Putnam County, IN",Putnam County,IN,Indiana,0.523326571302016,18133
2334,"Putnam County, MO",Putnam County,MO,Missouri,0.3538491764705882,29171
2335,"Putnam County, NY",Putnam County,NY,New York,0.6716426226906071,36079
2336,"Putnam County, OH",Putnam County,OH,Ohio,0.5957261680434773,39137
2337,"Putnam County, TN",Putnam County,TN,Tennessee,0.5095791002874728,47141
2338,"Putnam County, WV",Putnam County,WV,West Virginia,0.5752360871654342,54079
2339,"Quay County, NM",Quay County,NM,New Mexico,0.3933438804504696,35037
2340,"Queen Anne's County, MD",Queen Anne's County,MD,Maryland,0.5946725225442038,24035
2341,"Queens County, NY",Queens County,NY,New York,0.599369006493231,36081
2342,"Quitman County, GA",Quitman County,GA,Georgia,0.3553941632583679,13239
2343,"Quitman County, MS",Quitman County,MS,Mississippi,0.2506181100709714,28119
2344,"Rabun County, GA",Rabun County,GA,Georgia,0.3920683724767759,13241
2345,"Racine County, WI",Racine County,WI,Wisconsin,0.608931839400542,55101
2346,"Radford city, VA",Radford city,VA,Virginia,0.6239469915083956,51750
2347,"Rains County, TX",Rains County,TX,Texas,0.4718888296633142,48379
2348,"Raleigh County, WV",Raleigh County,WV,West Virginia,0.3229051428571429,54081
2349,"Ralls County, MO",Ralls County,MO,Missouri,0.474111091787822,29173
2350,"Ramsey County, MN",Ramsey County,MN,Minnesota,0.6543111568149378,27123
2351,"Ramsey County, ND",Ramsey County,ND,North Dakota,0.4378796638655463,38071
2352,"Randall County, TX",Randall County,TX,Texas,0.6601107019263395,48381
2353,"Randolph County, AL",Randolph County,AL,Alabama,0.4519633177040832,01111
2354,"Randolph County, AR",Randolph County,AR,Arkansas,0.3571539653811595,05121
2355,"Randolph County, GA",Randolph County,GA,Georgia,0.36192329411764707,13243
2356,"Randolph County, IL",Randolph County,IL,Illinois,0.4600989891900237,17157
2357,"Randolph County, IN",Randolph County,IN,Indiana,0.43716226752751236,18135
2358,"Randolph County, MO",Randolph County,MO,Missouri,0.4020391526973483,29175
2359,"Randolph County, NC",Randolph County,NC,North Carolina,0.47761340837834676,37151
2360,"Randolph County, WV",Randolph County,WV,West Virginia,0.34464558296686554,54083
2361,"Rankin County, MS",Rankin County,MS,Mississippi,0.5429889497937292,28121
2362,"Ransom County, ND",Ransom County,ND,North Dakota,0.5398386228160563,38073
2363,"Rapides Parish, LA",Rapides Parish,LA,Louisiana,0.4261999520729335,22079
2364,"Rappahannock County, VA",Rappahannock County,VA,Virginia,0.44567454368599324,51157
2365,"Ravalli County, MT",Ravalli County,MT,Montana,0.5015930199798438,30081
2366,"Rawlins County, KS",Rawlins County,KS,Kansas,0.4312632364934669,20153
2367,"Ray County, MO",Ray County,MO,Missouri,0.490365166566611,29177
2368,"Reagan County, TX",Reagan County,TX,Texas,0.5756153613445378,48383
2369,"Real County, TX",Real County,TX,Texas,0.3556388571428571,48385
2370,"Red Lake County, MN",Red Lake County,MN,Minnesota,0.5232642857142857,27125
2371,"Red River County, TX",Red River County,TX,Texas,0.39992360365979773,48387
2372,"Red River Parish, LA",Red River Parish,LA,Louisiana,0.4122051194376464,22081
2373,"Red Willow County, NE",Red Willow County,NE,Nebraska,0.4692751107353088,31145
2374,"Redwood County, MN",Redwood County,MN,Minnesota,0.4366711976472171,27127
2375,"Reeves County, TX",Reeves County,TX,Texas,0.5164578238837085,48389
2376,"Refugio County, TX",Refugio County,TX,Texas,0.3648816470588236,48391
2377,"Reno County, KS",Reno County,KS,Kansas,0.4554242857142857,20155
2378,"Rensselaer County, NY",Rensselaer County,NY,New York,0.5840779299401915,36083
2379,"Renville County, MN",Renville County,MN,Minnesota,0.48374953762288264,27129
2380,"Renville County, ND",Renville County,ND,North Dakota,0.5090628153806838,38075
2381,"Republic County, KS",Republic County,KS,Kansas,0.3697665838099724,20157
2382,"Reynolds County, MO",Reynolds County,MO,Missouri,0.33562601483791776,29179
2383,"Rhea County, TN",Rhea County,TN,Tennessee,0.4636833649868591,47143
2384,"Rice County, KS",Rice County,KS,Kansas,0.4069861848739496,20159
2385,"Rice County, MN",Rice County,MN,Minnesota,0.5976779154518144,27131
2386,"Rich County, UT",Rich County,UT,Utah,0.49496465658632743,49033
2387,"Richardson County, NE",Richardson County,NE,Nebraska,0.423446488527017,31147
2388,"Richland County, IL",Richland County,IL,Illinois,0.3173251785288774,17159
2389,"Richland County, MT",Richland County,MT,Montana,0.4288280840336135,30083
2390,"Richland County, ND",Richland County,ND,North Dakota,0.5331821176470589,38077
2391,"Richland County, OH",Richland County,OH,Ohio,0.4973237164328956,39139
2392,"Richland County, SC",Richland County,SC,South Carolina,0.5477022232726503,45079
2393,"Richland County, WI",Richland County,WI,Wisconsin,0.4881555254693493,55103
2394,"Richland Parish, LA",Richland Parish,LA,Louisiana,0.35426313465965587,22083
2395,"Richmond County, GA",Richmond County,GA,Georgia,0.45025684938406174,13245
2396,"Richmond County, NC",Richmond County,NC,North Carolina,0.3870886127443381,37153
2397,"Richmond County, NY",Richmond County,NY,New York,0.6573975984366169,36085
2398,"Richmond County, VA",Richmond County,VA,Virginia,0.4699449674113664,51159
2399,"Richmond city, VA",Richmond city,VA,Virginia,0.59573945702406,51760
2400,"Riley County, KS",Riley County,KS,Kansas,0.5353694845407589,20161
2401,"Ringgold County, IA",Ringgold County,IA,Iowa,0.4462143193277311,19159
2402,"Rio Arriba County, NM",Rio Arriba County,NM,New Mexico,0.3569701768466219,35039
2403,"Rio Blanco County, CO",Rio Blanco County,CO,Colorado,0.5334497396937928,08103
2404,"Rio Grande County, CO",Rio Grande County,CO,Colorado,0.4114147986738874,08105
2405,"Ripley County, IN",Ripley County,IN,Indiana,0.5405893445378152,18137
2406,"Ripley County, MO",Ripley County,MO,Missouri,0.2878527394957983,29181
2407,"Ritchie County, WV",Ritchie County,WV,West Virginia,0.34228818941010225,54085
2408,"Riverside County, CA",Riverside County,CA,California,0.6170308904347476,06065
2409,"Roane County, TN",Roane County,TN,Tennessee,0.4805119092393203,47145
2410,"Roane County, WV",Roane County,WV,West Virginia,0.32418763136041034,54087
2411,"Roanoke County, VA",Roanoke County,VA,Virginia,0.6049557418588726,51161
2412,"Roanoke city, VA",Roanoke city,VA,Virginia,0.5015895839801772,51770
2413,"Roberts County, SD",Roberts County,SD,South Dakota,0.46678203300031473,46109
2414,"Roberts County, TX",Roberts County,TX,Texas,0.4595509579831933,48393
2415,"Robertson County, KY",Robertson County,KY,Kentucky,0.3706676974789917,21201
2416,"Robertson County, TN",Robertson County,TN,Tennessee,0.6043891022800165,47147
2417,"Robertson County, TX",Robertson County,TX,Texas,0.46466524759742545,48395
2418,"Robeson County, NC",Robeson County,NC,North Carolina,0.4110910924369749,37155
2419,"Rock County, MN",Rock County,MN,Minnesota,0.44889990084587766,27133
2420,"Rock County, NE",Rock County,NE,Nebraska,0.4161689579831933,31149
2421,"Rock County, WI",Rock County,WI,Wisconsin,0.612861989820421,55105
2422,"Rock Island County, IL",Rock Island County,IL,Illinois,0.5389453139326386,17161
2423,"Rockbridge County, VA",Rockbridge County,VA,Virginia,0.4001181176470589,51163
2424,"Rockcastle County, KY",Rockcastle County,KY,Kentucky,0.4454116638655462,21203
2425,"Rockdale County, GA",Rockdale County,GA,Georgia,0.6684817356075485,13247
2426,"Rockingham County, NC",Rockingham County,NC,North Carolina,0.4782441248719269,37157
2427,"Rockingham County, NH",Rockingham County,NH,New Hampshire,0.6788163828859228,33015
2428,"Rockingham County, VA",Rockingham County,VA,Virginia,0.5462664537815126,51165
2429,"Rockland County, NY",Rockland County,NY,New York,0.6221523579998178,36087
2430,"Rockwall County, TX",Rockwall County,TX,Texas,0.7798975418702055,48397
2431,"Roger Mills County, OK",Roger Mills County,OK,Oklahoma,0.41850134135194494,40129
2432,"Rogers County, OK",Rogers County,OK,Oklahoma,0.5759018448129851,40131
2433,"Rolette County, ND",Rolette County,ND,North Dakota,0.4293925963695424,38079
2434,"Rooks County, KS",Rooks County,KS,Kansas,0.4322172088098817,20163
2435,"Roosevelt County, MT",Roosevelt County,MT,Montana,0.4915181848739496,30085
2436,"Roosevelt County, NM",Roosevelt County,NM,New Mexico,0.4194282689075631,35041
2437,"Roscommon County, MI",Roscommon County,MI,Michigan,0.44633258846108714,26143
2438,"Roseau County, MN",Roseau County,MN,Minnesota,0.5273640661456228,27135
2439,"Rosebud County, MT",Rosebud County,MT,Montana,0.3958606245953097,30087
2440,"Ross County, OH",Ross County,OH,Ohio,0.5292168739495798,39141
2441,"Routt County, CO",Routt County,CO,Colorado,0.5590443529411765,08107
2442,"Rowan County, KY",Rowan County,KY,Kentucky,0.4139131089292559,21205
2443,"Rowan County, NC",Rowan County,NC,North Carolina,0.4866108538417269,37159
2444,"Runnels County, TX",Runnels County,TX,Texas,0.4380950588235294,48399
2445,"Rush County, IN",Rush County,IN,Indiana,0.4207698741989495,18139
2446,"Rush County, KS",Rush County,KS,Kansas,0.4219265456814063,20165
2447,"Rusk County, TX",Rusk County,TX,Texas,0.44191255470559926,48401
2448,"Rusk County, WI",Rusk County,WI,Wisconsin,0.4142155054365668,55107
2449,"Russell County, AL",Russell County,AL,Alabama,0.4297281870826521,01113
2450,"Russell County, KS",Russell County,KS,Kansas,0.4232019495798319,20167
2451,"Russell County, KY",Russell County,KY,Kentucky,0.4220431275910747,21207
2452,"Russell County, VA",Russell County,VA,Virginia,0.3868620821584496,51167
2453,"Rutherford County, NC",Rutherford County,NC,North Carolina,0.4579166771454696,37161
2454,"Rutherford County, TN",Rutherford County,TN,Tennessee,0.6530173053864042,47149
2455,"Rutland County, VT",Rutland County,VT,Vermont,0.4846927270035664,50021
2456,"Sabine County, TX",Sabine County,TX,Texas,0.3797649915966387,48403
2457,"Sabine Parish, LA",Sabine Parish,LA,Louisiana,0.385987025210084,22085
2458,"Sac County, IA",Sac County,IA,Iowa,0.4671403587281357,19161
2459,"Sacramento County, CA",Sacramento County,CA,California,0.608218824986619,06067
2460,"Sagadahoc County, ME",Sagadahoc County,ME,Maine,0.5407866176595992,23023
2461,"Saginaw County, MI",Saginaw County,MI,Michigan,0.5094771185514915,26145
2462,"Saguache County, CO",Saguache County,CO,Colorado,0.4065233613445378,08109
2463,"Salem County, NJ",Salem County,NJ,New Jersey,0.5471704223724159,34033
2464,"Salem city, VA",Salem city,VA,Virginia,0.6797877267236366,51775
2465,"Saline County, AR",Saline County,AR,Arkansas,0.5511500108614336,05125
2466,"Saline County, IL",Saline County,IL,Illinois,0.4445866805732127,17165
2467,"Saline County, KS",Saline County,KS,Kansas,0.4637510753610913,20169
2468,"Saline County, MO",Saline County,MO,Missouri,0.3493482318734562,29195
2469,"Saline County, NE",Saline County,NE,Nebraska,0.474818129656963,31151
2470,"Salt Lake County, UT",Salt Lake County,UT,Utah,0.6571881065599682,49035
2471,"Saluda County, SC",Saluda County,SC,South Carolina,0.32748821362548297,45081
2472,"Sampson County, NC",Sampson County,NC,North Carolina,0.4198483250196922,37163
2473,"San Augustine County, TX",San Augustine County,TX,Texas,0.4103339233012774,48405
2474,"San Benito County, CA",San Benito County,CA,California,0.5789857505828522,06069
2475,"San Bernardino County, CA",San Bernardino County,CA,California,0.5552833321489135,06071
2476,"San Diego County, CA",San Diego County,CA,California,0.6581805147142518,06073
2477,"San Francisco County, CA",San Francisco County,CA,California,0.7308116533556821,06075
2478,"San Jacinto County, TX",San Jacinto County,TX,Texas,0.4099317476220823,48407
2479,"San Joaquin County, CA",San Joaquin County,CA,California,0.5737366633074332,06077
2480,"San Juan County, AZ",San Juan County,AZ,Arizona,0.2625269247300578,
2481,"San Juan County, CO",San Juan County,CO,Colorado,0.5046246238237695,08111
2482,"San Juan County, NM",San Juan County,NM,New Mexico,0.46481939170733755,35045
2483,"San Juan County, UT",San Juan County,UT,Utah,0.5572835573279864,49037
2484,"San Juan County, WA",San Juan County,WA,Washington,0.545066368979999,53055
2485,"San Luis Obispo County, CA",San Luis Obispo County,CA,California,0.6057936211037909,06079
2486,"San Mateo County, CA",San Mateo County,CA,California,0.7221602384519163,06081
2487,"San Miguel County, CO",San Miguel County,CO,Colorado,0.49855197747624025,08113
2488,"San Miguel County, NM",San Miguel County,NM,New Mexico,0.3819879203781769,35047
2489,"San Patricio County, TX",San Patricio County,TX,Texas,0.4520039607863181,48409
2490,"San Saba County, TX",San Saba County,TX,Texas,0.4097841706387656,48411
2491,"Sanborn County, SD",Sanborn County,SD,South Dakota,0.5345007731092437,46111
2492,"Sanders County, MT",Sanders County,MT,Montana,0.3769047810185705,30089
2493,"Sandoval County, NM",Sandoval County,NM,New Mexico,0.4029163494821719,35043
2494,"Sandusky County, OH",Sandusky County,OH,Ohio,0.5365756199608209,39143
2495,"Sangamon County, IL",Sangamon County,IL,Illinois,0.5707184064566948,17167
2496,"Sanilac County, MI",Sanilac County,MI,Michigan,0.4213089639553592,26151
2497,"Sanpete County, UT",Sanpete County,UT,Utah,0.48761795700266075,49039
2498,"Santa Barbara County, CA",Santa Barbara County,CA,California,0.6323749736833326,06083
2499,"Santa Clara County, CA",Santa Clara County,CA,California,0.7153411945838024,06085
2500,"Santa Cruz County, AZ",Santa Cruz County,AZ,Arizona,0.4348645547964002,04023
2501,"Santa Cruz County, CA",Santa Cruz County,CA,California,0.6785807123445456,06087
2502,"Santa Fe County, NM",Santa Fe County,NM,New Mexico,0.6188685327690997,35049
2503,"Santa Rosa County, FL",Santa Rosa County,FL,Florida,0.7127391062226273,12113
2504,"Sarasota County, FL",Sarasota County,FL,Florida,0.6255885918781143,12115
2505,"Saratoga County, NY",Saratoga County,NY,New York,0.6381170553391823,36091
2506,"Sargent County, ND",Sargent County,ND,North Dakota,0.4908289765236288,38081
2507,"Sarpy County, NE",Sarpy County,NE,Nebraska,0.7115839406753284,31153
2508,"Sauk County, WI",Sauk County,WI,Wisconsin,0.6090680010094535,55111
2509,"Saunders County, NE",Saunders County,NE,Nebraska,0.5492201308517755,31155
2510,"Sawyer County, WI",Sawyer County,WI,Wisconsin,0.3552922894080084,55113
2511,"Schenectady County, NY",Schenectady County,NY,New York,0.6063237044771748,36093
2512,"Schleicher County, TX",Schleicher County,TX,Texas,0.4299328067226891,48413
2513,"Schley County, GA",Schley County,GA,Georgia,0.4831685714285714,13249
2514,"Schoharie County, NY",Schoharie County,NY,New York,0.425229676848601,36095
2515,"Schoolcraft County, MI",Schoolcraft County,MI,Michigan,0.3902644705882353,26153
2516,"Schuyler County, IL",Schuyler County,IL,Illinois,0.30621169318825026,17169
2517,"Schuyler County, MO",Schuyler County,MO,Missouri,0.3608549827604056,29197
2518,"Schuyler County, NY",Schuyler County,NY,New York,0.4445529297371327,36097
2519,"Schuylkill County, PA",Schuylkill County,PA,Pennsylvania,0.4289173975731906,42107
2520,"Scioto County, OH",Scioto County,OH,Ohio,0.4130118517715141,39145
2521,"Scotland County, MO",Scotland County,MO,Missouri,0.40025243188448245,29199
2522,"Scotland County, NC",Scotland County,NC,North Carolina,0.3711269732541156,37165
2523,"Scott County, AR",Scott County,AR,Arkansas,0.348574279255351,05127
2524,"Scott County, IA",Scott County,IA,Iowa,0.5907105106736961,19163
2525,"Scott County, IL",Scott County,IL,Illinois,0.49940116743649404,17171
2526,"Scott County, IN",Scott County,IN,Indiana,0.4681627899159664,18143
2527,"Scott County, KS",Scott County,KS,Kansas,0.592646266029548,20171
2528,"Scott County, KY",Scott County,KY,Kentucky,0.5958320134422115,21209
2529,"Scott County, MN",Scott County,MN,Minnesota,0.7367105251410967,27139
2530,"Scott County, MO",Scott County,MO,Missouri,0.4497355194568029,29201
2531,"Scott County, MS",Scott County,MS,Mississippi,0.4189492212117187,28123
2532,"Scott County, TN",Scott County,TN,Tennessee,0.3682179879169059,47151
2533,"Scott County, VA",Scott County,VA,Virginia,0.3491761828235769,51169
2534,"Scotts Bluff County, NE",Scotts Bluff County,NE,Nebraska,0.4323518756951673,31157
2535,"Screven County, GA",Screven County,GA,Georgia,0.3821784537815126,13251
2536,"Scurry County, TX",Scurry County,TX,Texas,0.5182923158996756,48415
2537,"Searcy County, AR",Searcy County,AR,Arkansas,0.353221270965931,05129
2538,"Sebastian County, AR",Sebastian County,AR,Arkansas,0.48182269651256926,05131
2539,"Sedgwick County, CO",Sedgwick County,CO,Colorado,0.2937536134453782,08115
2540,"Sedgwick County, KS",Sedgwick County,KS,Kansas,0.5981345192341152,20173
2541,"Seminole County, FL",Seminole County,FL,Florida,0.6680927848757126,12117
2542,"Seminole County, GA",Seminole County,GA,Georgia,0.3240338825825666,13253
2543,"Seminole County, OK",Seminole County,OK,Oklahoma,0.3860691402005765,40133
2544,"Seneca County, NY",Seneca County,NY,New York,0.4616565183973339,36099
2545,"Seneca County, OH",Seneca County,OH,Ohio,0.5300616571286074,39147
2546,"Sequatchie County, TN",Sequatchie County,TN,Tennessee,0.4525346768538483,47153
2547,"Sequoyah County, OK",Sequoyah County,OK,Oklahoma,0.4149228744862276,40135
2548,"Sevier County, AR",Sevier County,AR,Arkansas,0.38218022709262695,05133
2549,"Sevier County, TN",Sevier County,TN,Tennessee,0.5213942868753698,47155
2550,"Sevier County, UT",Sevier County,UT,Utah,0.43137464052222707,49041
2551,"Seward County, KS",Seward County,KS,Kansas,0.4440248304166747,20175
2552,"Seward County, NE",Seward County,NE,Nebraska,0.5673021622486017,31159
2553,"Shackelford County, TX",Shackelford County,TX,Texas,0.3927269915966386,48417
2554,"Shannon County, MO",Shannon County,MO,Missouri,0.4042189243697479,29203
2555,"Shannon County, SD",Shannon County,SD,South Dakota,0.38754546218487396,46102
2556,"Sharkey County, MS",Sharkey County,MS,Mississippi,0.3317840336134454,28125
2557,"Sharp County, AR",Sharp County,AR,Arkansas,0.3519313549192091,05135
2558,"Shasta County, CA",Shasta County,CA,California,0.46135398183308707,06089
2559,"Shawano County, WI",Shawano County,WI,Wisconsin,0.47980846427087087,55115
2560,"Shawnee County, KS",Shawnee County,KS,Kansas,0.5524200198683893,20177
2561,"Sheboygan County, WI",Sheboygan County,WI,Wisconsin,0.6394682998830614,55117
2562,"Shelby County, AL",Shelby County,AL,Alabama,0.6316509340402947,01117
2563,"Shelby County, IA",Shelby County,IA,Iowa,0.4892222857142857,19165
2564,"Shelby County, IL",Shelby County,IL,Illinois,0.4549020504201681,17173
2565,"Shelby County, IN",Shelby County,IN,Indiana,0.5477820838795601,18145
2566,"Shelby County, KY",Shelby County,KY,Kentucky,0.6271564632575592,21211
2567,"Shelby County, MO",Shelby County,MO,Missouri,0.38098147297505913,29205
2568,"Shelby County, OH",Shelby County,OH,Ohio,0.576702036427944,39149
2569,"Shelby County, TN",Shelby County,TN,Tennessee,0.5011435553812201,47157
2570,"Shelby County, TX",Shelby County,TX,Texas,0.4292479805819471,48419
2571,"Shenandoah County, VA",Shenandoah County,VA,Virginia,0.5554646134674981,51171
2572,"Sherburne County, MN",Sherburne County,MN,Minnesota,0.7459373041101978,27141
2573,"Sheridan County, KS",Sheridan County,KS,Kansas,0.4234541288134958,20179
2574,"Sheridan County, MT",Sheridan County,MT,Montana,0.4318996974789916,30091
2575,"Sheridan County, ND",Sheridan County,ND,North Dakota,0.4417619663865546,38083
2576,"Sheridan County, NE",Sheridan County,NE,Nebraska,0.38600572671122324,31161
2577,"Sheridan County, WY",Sheridan County,WY,Wyoming,0.5247576176175339,56033
2578,"Sherman County, KS",Sherman County,KS,Kansas,0.5349394285714286,20181
2579,"Sherman County, NE",Sherman County,NE,Nebraska,0.4041128380561833,31163
2580,"Sherman County, OR",Sherman County,OR,Oregon,0.3774786218487395,41055
2581,"Sherman County, TX",Sherman County,TX,Texas,0.3853782857142858,48421
2582,"Shiawassee County, MI",Shiawassee County,MI,Michigan,0.580848863594802,26155
2583,"Shoshone County, ID",Shoshone County,ID,Idaho,0.336178907607441,16079
2584,"Sibley County, MN",Sibley County,MN,Minnesota,0.5643924437473811,27143
2585,"Sierra County, CA",Sierra County,CA,California,0.407224829031377,06091
2586,"Sierra County, NM",Sierra County,NM,New Mexico,0.3669150012556386,35051
2587,"Silver Bow County, MT",Silver Bow County,MT,Montana,0.554232824902751,30093
2588,"Simpson County, KY",Simpson County,KY,Kentucky,0.558019583872331,21213
2589,"Simpson County, MS",Simpson County,MS,Mississippi,0.401451296234549,28127
2590,"Sioux County, IA",Sioux County,IA,Iowa,0.578263999713613,19167
2591,"Sioux County, ND",Sioux County,ND,North Dakota,0.325367405914495,38085
2592,"Sioux County, NE",Sioux County,NE,Nebraska,0.4376296134453782,31165
2593,"Siskiyou County, CA",Siskiyou County,CA,California,0.35639328874032883,06093
2594,"Sitka City and Borough, AK",Sitka City and Borough,AK,Alaska,0.5694113019668341,02220
2595,"Skagit County, WA",Skagit County,WA,Washington,0.6133769692184279,53057
2596,"Skamania County, WA",Skamania County,WA,Washington,0.49113654451248234,53059
2597,"Slope County, ND",Slope County,ND,North Dakota,0.3758141512605042,38087
2598,"Smith County, KS",Smith County,KS,Kansas,0.3807139327731093,20183
2599,"Smith County, MS",Smith County,MS,Mississippi,0.3928129310275217,28129
2600,"Smith County, TN",Smith County,TN,Tennessee,0.41533851152444023,47159
2601,"Smith County, TX",Smith County,TX,Texas,0.5520851151263604,48423
2602,"Smyth County, VA",Smyth County,VA,Virginia,0.4453163814009824,51173
2603,"Snohomish County, WA",Snohomish County,WA,Washington,0.7235837225471563,53061
2604,"Snyder County, PA",Snyder County,PA,Pennsylvania,0.48386824731135974,42109
2605,"Socorro County, NM",Socorro County,NM,New Mexico,0.3609441514267506,35053
2606,"Solano County, CA",Solano County,CA,California,0.6720547840297268,06095
2607,"Somerset County, MD",Somerset County,MD,Maryland,0.3733003906157847,24039
2608,"Somerset County, ME",Somerset County,ME,Maine,0.3639610420168067,23025
2609,"Somerset County, NJ",Somerset County,NJ,New Jersey,0.6548944713167331,34035
2610,"Somerset County, PA",Somerset County,PA,Pennsylvania,0.42235036183140234,42111
2611,"Somervell County, TX",Somervell County,TX,Texas,0.5522344981498692,48425
2612,"Sonoma County, CA",Sonoma County,CA,California,0.6222089627868046,06097
2613,"Southampton County, VA",Southampton County,VA,Virginia,0.45540975029785813,51175
2614,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,AK,Alaska,0.5134661218795243,02240
2615,"Spalding County, GA",Spalding County,GA,Georgia,0.5526863734851921,13255
2616,"Spartanburg County, SC",Spartanburg County,SC,South Carolina,0.5557723240254275,45083
2617,"Spencer County, IN",Spencer County,IN,Indiana,0.4993443831426117,18147
2618,"Spencer County, KY",Spencer County,KY,Kentucky,0.6053960911665743,21215
2619,"Spink County, SD",Spink County,SD,South Dakota,0.5383559215492719,46115
2620,"Spokane County, WA",Spokane County,WA,Washington,0.5848622309091567,53063
2621,"Spotsylvania County, VA",Spotsylvania County,VA,Virginia,0.7544683750353025,51177
2622,"St. Bernard Parish, LA",St. Bernard Parish,LA,Louisiana,0.4491076638655462,22087
2623,"St. Charles County, MO",St. Charles County,MO,Missouri,0.7261727554973443,29183
2624,"St. Charles Parish, LA",St. Charles Parish,LA,Louisiana,0.44597046398676204,22089
2625,"St. Clair County, AL",St. Clair County,AL,Alabama,0.5415916069776003,01115
2626,"St. Clair County, IL",St. Clair County,IL,Illinois,0.5592803459765991,17163
2627,"St. Clair County, MI",St. Clair County,MI,Michigan,0.5784886153553539,26147
2628,"St. Clair County, MO",St. Clair County,MO,Missouri,0.3997973102036805,29185
2629,"St. Croix County, WI",St. Croix County,WI,Wisconsin,0.6265781334932454,55109
2630,"St. Francis County, AR",St. Francis County,AR,Arkansas,0.3270961344537815,05123
2631,"St. Francois County, MO",St. Francois County,MO,Missouri,0.42280065559180735,29187
2632,"St. Helena Parish, LA",St. Helena Parish,LA,Louisiana,0.4116817948547896,22091
2633,"St. James Parish, LA",St. James Parish,LA,Louisiana,0.4007830749574569,22093
2634,"St. John the Baptist Parish, LA",St. John the Baptist Parish,LA,Louisiana,0.356381250529878,22095
2635,"St. Johns County, FL",St. Johns County,FL,Florida,0.7130390458377147,12109
2636,"St. Joseph County, IN",St. Joseph County,IN,Indiana,0.5405028101431528,18141
2637,"St. Joseph County, MI",St. Joseph County,MI,Michigan,0.4967457309420236,26149
2638,"St. Landry Parish, LA",St. Landry Parish,LA,Louisiana,0.4099085287210717,22097
2639,"St. Lawrence County, NY",St. Lawrence County,NY,New York,0.444551928371537,36089
2640,"St. Louis County, MN",St. Louis County,MN,Minnesota,0.5111909909004033,27137
2641,"St. Louis County, MO",St. Louis County,MO,Missouri,0.639776387508972,29189
2642,"St. Louis city, MO",St. Louis city,MO,Missouri,0.4308052685900831,29510
2643,"St. Lucie County, FL",St. Lucie County,FL,Florida,0.577213629344204,12111
2644,"St. Martin Parish, LA",St. Martin Parish,LA,Louisiana,0.5348117819780116,22099
2645,"St. Mary Parish, LA",St. Mary Parish,LA,Louisiana,0.4030751417487365,22101
2646,"St. Mary's County, MD",St. Mary's County,MD,Maryland,0.5503425896127645,24037
2647,"St. Tammany Parish, LA",St. Tammany Parish,LA,Louisiana,0.6077114009614087,22103
2648,"Stafford County, KS",Stafford County,KS,Kansas,0.3471139663865547,20185
2649,"Stafford County, VA",Stafford County,VA,Virginia,0.7866450004605385,51179
2650,"Stanislaus County, CA",Stanislaus County,CA,California,0.5949130743996749,06099
2651,"Stanley County, SD",Stanley County,SD,South Dakota,0.6362355582189159,46117
2652,"Stanly County, NC",Stanly County,NC,North Carolina,0.5391052868573047,37167
2653,"Stanton County, KS",Stanton County,KS,Kansas,0.40666265546218494,20187
2654,"Stanton County, NE",Stanton County,NE,Nebraska,0.5850514285714286,31167
2655,"Stark County, IL",Stark County,IL,Illinois,0.4376324155220701,17175
2656,"Stark County, ND",Stark County,ND,North Dakota,0.6302961008403362,38089
2657,"Stark County, OH",Stark County,OH,Ohio,0.5033619603621006,39151
2658,"Starke County, IN",Starke County,IN,Indiana,0.4729993502768034,18149
2659,"Starr County, TX",Starr County,TX,Texas,0.41378230017741,48427
2660,"Staunton city, VA",Staunton city,VA,Virginia,0.6314277025688567,51790
2661,"Ste. Genevieve County, MO",Ste. Genevieve County,MO,Missouri,0.5813873206898023,29186
2662,"Stearns County, MN",Stearns County,MN,Minnesota,0.6489603310469725,27145
2663,"Steele County, MN",Steele County,MN,Minnesota,0.5960517409215227,27147
2664,"Steele County, ND",Steele County,ND,North Dakota,0.4394531932773109,38091
2665,"Stephens County, GA",Stephens County,GA,Georgia,0.4696444438304761,13257
2666,"Stephens County, OK",Stephens County,OK,Oklahoma,0.4338372890431726,40137
2667,"Stephens County, TX",Stephens County,TX,Texas,0.3458760347401383,48429
2668,"Stephenson County, IL",Stephenson County,IL,Illinois,0.4607879320606245,17177
2669,"Sterling County, TX",Sterling County,TX,Texas,0.4243558991596639,48431
2670,"Steuben County, IN",Steuben County,IN,Indiana,0.5159482803627339,18151
2671,"Steuben County, NY",Steuben County,NY,New York,0.42083440656752574,36101
2672,"Stevens County, KS",Stevens County,KS,Kansas,0.45518786345523454,20189
2673,"Stevens County, MN",Stevens County,MN,Minnesota,0.5178032726956067,27149
2674,"Stevens County, WA",Stevens County,WA,Washington,0.4085193613445378,53065
2675,"Stewart County, GA",Stewart County,GA,Georgia,0.3285884369747899,13259
2676,"Stewart County, TN",Stewart County,TN,Tennessee,0.4765005378151261,47161
2677,"Stillwater County, MT",Stillwater County,MT,Montana,0.5379708176870371,30095
2678,"Stoddard County, MO",Stoddard County,MO,Missouri,0.4018802450472417,29207
2679,"Stokes County, NC",Stokes County,NC,North Carolina,0.4876001750495771,37169
2680,"Stone County, AR",Stone County,AR,Arkansas,0.3672887731092437,05137
